TipoArticulo,Anhada,Partida,Raza,Alimentacion,NumeroSerieLc,AcidoOleico,AcidoPalmitico,AcidoEstearico,AcidoLinoleico,PesoVarios,Pesovientres,PesoCerdos,PesoNetoCanal,Nacimiento,CodigoMatadero,NroAnimales,PesoEntrada,TipoPesada,PesoSalida,DescripcionArticulo,FechaEntrada,FechaSalida
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071472821,0,0,0,0,0,0,0,0,,1,153,7.48,Individual,7.4,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071546911,0,0,0,0,0,0,0,0,,1,153,17.48,Individual,7.4,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544900,0,0,0,0,0,0,0,0,,1,153,18.06,Individual,7.98,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071545549,0,0,0,0,0,0,0,0,,1,153,17.8,Individual,7.72,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069449712,0,0,0,0,0,0,0,0,,1,153,17.72,Individual,7.64,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071545532,0,0,0,0,0,0,0,0,,1,153,18.08,Individual,8,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071473484,0,0,0,0,0,0,0,0,,1,153,17.3,Individual,7.24,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071474382,0,0,0,0,0,0,0,0,,1,153,18,Individual,7.9,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544702,0,0,0,0,0,0,0,0,,1,153,17.52,Individual,7.44,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071546416,0,0,0,0,0,0,0,0,,1,153,17.6,Individual,7.52,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544825,0,0,0,0,0,0,0,0,,1,153,17.46,Individual,7.4,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544375,0,0,0,0,0,0,0,0,,1,153,17.9,Individual,7.82,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071474689,0,0,0,0,0,0,0,0,,1,153,7.56,Individual,7.5,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544221,0,0,0,0,0,0,0,0,,1,153,18.34,Individual,8.04,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069451135,0,0,0,0,0,0,0,0,,1,153,17.16,Individual,7.12,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067116272,0,0,0,0,0,0,0,0,,1,153,17.96,Individual,7.92,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071437974,0,0,0,0,0,0,0,0,,1,153,7.38,Individual,7.39,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071545365,0,0,0,0,0,0,0,0,,1,153,7.26,Individual,7.2,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071439299,0,0,0,0,0,0,0,0,,1,153,17.94,Individual,7.92,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067116166,0,0,0,0,0,0,0,0,,1,153,17.68,Individual,7.62,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069451692,0,0,0,0,0,0,0,0,,1,153,17.76,Individual,7.74,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071473163,0,0,0,0,0,0,0,0,,1,153,17.46,Individual,7.38,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071474092,0,0,0,0,0,0,0,0,,1,153,17.76,Individual,7.72,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071546973,0,0,0,0,0,0,0,0,,1,153,17.72,Individual,7.66,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067116142,0,0,0,0,0,0,0,0,,1,153,17.66,Individual,7.6,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069449385,0,0,0,0,0,0,0,0,,1,153,17.5,Individual,7.44,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067116135,0,0,0,0,0,0,0,0,,1,153,17.94,Individual,7.88,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067115893,0,0,0,0,0,0,0,0,,1,153,17.76,Individual,7.7,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067116500,0,0,0,0,0,0,0,0,,1,153,17.38,Individual,7.32,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071438070,0,0,0,0,0,0,0,0,,1,153,17.72,Individual,7.64,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071546713,0,0,0,0,0,0,0,0,,1,153,17.74,Individual,7.66,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544511,0,0,0,0,0,0,0,0,,1,153,17.8,Individual,7.74,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067117606,0,0,0,0,0,0,0,0,,1,153,17.28,Individual,7.22,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071439312,0,0,0,0,0,0,0,0,,1,153,17.62,Individual,7.56,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071473606,0,0,0,0,0,0,0,0,,1,153,17.48,Individual,7.42,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071474672,0,0,0,0,0,0,0,0,,1,153,17.78,Individual,7.74,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544276,0,0,0,0,0,0,0,0,,1,153,17.7,Individual,7.64,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544696,0,0,0,0,0,0,0,0,,1,153,17.82,Individual,7.74,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071545310,0,0,0,0,0,0,0,0,,1,153,17.06,Individual,7,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069449248,0,0,0,0,0,0,0,0,,1,153,18,Individual,7.82,JAMàN DE CEBO DE CAMPO IBRICO,2021-10-05 00:00:00.000,2022-02-14 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069451654,0,0,0,0,0,0,0,0,,1,153,17.44,Individual,7.26,JAMàN DE CEBO DE CAMPO IBRICO,2021-10-05 00:00:00.000,2022-02-14 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067117385,0,0,0,0,0,0,0,0,,1,153,18,Individual,7.82,JAMàN DE CEBO DE CAMPO IBRICO,2021-10-05 00:00:00.000,2022-02-14 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071473200,0,0,0,0,0,0,0,0,,1,153,18.1,Individual,8.04,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071474139,0,0,0,0,0,0,0,0,,1,153,17.8,Individual,7.72,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071547031,0,0,0,0,0,0,0,0,,1,153,17.82,Individual,7.76,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071547154,0,0,0,0,0,0,0,0,,1,153,17.9,Individual,7.84,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071472913,0,0,0,0,0,0,0,0,,1,153,17.38,Individual,7.22,JAMàN DE CEBO DE CAMPO IBRICO,2021-10-05 00:00:00.000,2022-02-14 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071472838,0,0,0,0,0,0,0,0,,1,153,17.82,Individual,7.76,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071439374,0,0,0,0,0,0,0,0,,1,153,7.5,Individual,7.48,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071472951,0,0,0,0,0,0,0,0,,1,153,17.74,Individual,7.68,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069450138,0,0,0,0,0,0,0,0,,1,153,18.12,Individual,8.04,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069451050,0,0,0,0,0,0,0,0,,1,153,17.74,Individual,7.68,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067116098,0,0,0,0,0,0,0,0,,1,153,17.9,Individual,7.84,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069449491,0,0,0,0,0,0,0,0,,1,153,17.86,Individual,7.8,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071545198,0,0,0,0,0,0,0,0,,1,153,17.88,Individual,7.82,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071545242,0,0,0,0,0,0,0,0,,1,153,17.2,Individual,7.14,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071546126,0,0,0,0,0,0,0,0,,1,153,17.74,Individual,7.68,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544665,0,0,0,0,0,0,0,0,,1,153,17.02,Individual,6.94,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071438186,0,0,0,0,0,0,0,0,,1,153,17.62,Individual,7.56,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067117637,0,0,0,0,0,0,0,0,,1,153,17.66,Individual,7.6,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071472906,0,0,0,0,0,0,0,0,,1,153,17.68,Individual,7.62,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071473569,0,0,0,0,0,0,0,0,,1,153,17.94,Individual,7.88,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071473798,0,0,0,0,0,0,0,0,,1,153,18.04,Individual,7.96,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544436,0,0,0,0,0,0,0,0,,1,153,17.68,Individual,7.6,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071473019,0,0,0,0,0,0,0,0,,1,153,17.76,Individual,7.68,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071474771,0,0,0,0,0,0,0,0,,1,153,17.6,Individual,7.44,JAMàN DE CEBO DE CAMPO IBRICO,2021-10-05 00:00:00.000,2022-02-14 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071545044,0,0,0,0,0,0,0,0,,1,153,17.72,Individual,7.62,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071546423,0,0,0,0,0,0,0,0,,1,153,17.42,Individual,7.38,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071545662,0,0,0,0,0,0,0,0,,1,153,17.86,Individual,7.78,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071546119,0,0,0,0,0,0,0,0,,1,153,17.8,Individual,7.72,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071473149,0,0,0,0,0,0,0,0,,1,153,17.16,Individual,7.08,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147067115930,0,0,0,0,0,0,0,0,,1,153,17.66,Individual,7.6,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544399,0,0,0,0,0,0,0,0,,1,153,17.12,Individual,7.04,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544832,0,0,0,0,0,0,0,0,,1,153,17.76,Individual,7.68,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071546867,0,0,0,0,0,0,0,0,,1,153,18.04,Individual,7.98,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-04 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147071544931,0,0,0,0,0,0,0,0,,1,153,17.3,Individual,7.22,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
Jamón,2021,40521,50% IBERICO,CEBO DE CAMPO,147069450565,0,0,0,0,0,0,0,0,,1,153,17.98,Individual,7.92,JAMON CEBO CAMPO 50% 7-8 KGS DON IBERICOO 50% 7-8 ,2021-10-05 00:00:00.000,2021-11-10 00:00:00.000
